3.471021000499891485e-01,5.472240556402592215e-01,4.298448516362768146e+00,3.750108881670656258e-01,0.000000000000000000e+00,3.418577449466293494e+00,0.000000000000000000e+00,1.142499962755496812e+00,0.000000000000000000e+00,2.512737153983097382e+00
0.000000000000000000e+00,1.094448111280518443e+00,1.228128147532219439e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.961326031581659413e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.025474307966194543e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.140640737661097193e-01,0.000000000000000000e+00,1.452206536486482236e+00,6.837154898932586988e-01,0.000000000000000000e+00,3.808333209184989188e-01,2.181404183549710218e+00,5.025474307966194543e-01
0.000000000000000000e+00,1.094448111280518443e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.261032682432411178e-01,6.837154898932586988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.942042000999782969e-01,2.188896222561036886e+00,1.228128147532219439e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.806630157908297063e-01,0.000000000000000000e+00,1.454269455699806812e+00,2.010189723186477817e+00
3.471021000499891485e-01,2.188896222561036886e+00,2.456256295064438877e+00,3.750108881670656258e-01,0.000000000000000000e+00,6.837154898932586988e-01,0.000000000000000000e+00,3.808333209184989188e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.942042000999782969e-01,1.094448111280518443e+00,6.140640737661097193e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,1.523333283673995675e+00,0.000000000000000000e+00,1.005094861593238909e+00
3.471021000499891485e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.750108881670656258e-01,7.261032682432411178e-01,2.734861959573034795e+00,0.000000000000000000e+00,3.808333209184989188e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,3.070320368830548485e+00,7.500217763341312516e-01,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.471021000499891485e-01,5.472240556402592215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.837154898932586988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.041306300149967390e+00,5.472240556402592215e-01,2.456256295064438877e+00,1.875054440835328240e+00,2.904413072972964471e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.808333209184989188e-01,2.181404183549710218e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,1.842192221298329269e+00,1.125032664501196766e+00,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.271347278499034061e-01,1.005094861593238909e+00
6.942042000999782969e-01,0.000000000000000000e+00,6.140640737661097193e-01,3.750108881670656258e-01,2.904413072972964471e+00,1.367430979786517398e+00,9.806630157908297063e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.942042000999782969e-01,1.641672166920777665e+00,0.000000000000000000e+00,1.875054440835328240e+00,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,3.808333209184989188e-01,1.454269455699806812e+00,2.010189723186477817e+00
2.776816800399913188e+00,0.000000000000000000e+00,6.140640737661097193e-01,3.750108881670656258e-01,0.000000000000000000e+00,2.051146469679776096e+00,1.961326031581659413e+00,3.808333209184989188e-01,7.271347278499034061e-01,1.005094861593238909e+00
1.041306300149967390e+00,1.094448111280518443e+00,0.000000000000000000e+00,7.500217763341312516e-01,4.356619609459446707e+00,6.837154898932586988e-01,0.000000000000000000e+00,7.616666418369978375e-01,7.271347278499034061e-01,5.025474307966194543e-01
0.000000000000000000e+00,1.641672166920777665e+00,1.228128147532219439e+00,3.750108881670656258e-01,7.261032682432411178e-01,2.051146469679776096e+00,0.000000000000000000e+00,1.523333283673995675e+00,7.271347278499034061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.094448111280518443e+00,5.526576663894987362e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.051146469679776096e+00,9.806630157908297063e-01,0.000000000000000000e+00,4.362808367099420437e+00,4.522926877169575199e+00
0.000000000000000000e+00,1.094448111280518443e+00,6.140640737661097193e-01,3.750108881670656258e-01,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.808333209184989188e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.875054440835328240e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941989047372489008e+00,0.000000000000000000e+00,7.271347278499034061e-01,5.025474307966194543e-01
0.000000000000000000e+00,5.472240556402592215e-01,6.140640737661097193e-01,7.500217763341312516e-01,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,3.808333209184989188e-01,2.181404183549710218e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.140640737661097193e-01,0.000000000000000000e+00,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.010189723186477817e+00
0.000000000000000000e+00,5.472240556402592215e-01,1.228128147532219439e+00,1.500043552668262503e+00,1.452206536486482236e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454269455699806812e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.736120278201296330e+00,3.070320368830548485e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.616666418369978375e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500043552668262503e+00,5.082722877702687825e+00,1.367430979786517398e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454269455699806812e+00,1.005094861593238909e+00
6.942042000999782969e-01,0.000000000000000000e+00,6.140640737661097193e-01,3.750108881670656258e-01,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,7.616666418369978375e-01,7.271347278499034061e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.942042000999782969e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.750108881670656258e-01,7.261032682432411178e-01,1.367430979786517398e+00,1.961326031581659413e+00,0.000000000000000000e+00,1.454269455699806812e+00,0.000000000000000000e+00
3.471021000499891485e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.188896222561036886e+00,1.228128147532219439e+00,1.500043552668262503e+00,2.178309804729723353e+00,6.837154898932586988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.094448111280518443e+00,6.140640737661097193e-01,7.500217763341312516e-01,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.094448111280518443e+00,0.000000000000000000e+00,3.750108881670656258e-01,7.261032682432411178e-01,2.051146469679776096e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.388408400199956594e+00,1.641672166920777665e+00,0.000000000000000000e+00,1.125032664501196766e+00,2.904413072972964471e+00,4.786008429252810892e+00,0.000000000000000000e+00,3.808333209184989188e-01,1.454269455699806812e+00,5.025474307966194543e-01
0.000000000000000000e+00,1.094448111280518443e+00,0.000000000000000000e+00,3.750108881670656258e-01,0.000000000000000000e+00,3.418577449466293494e+00,9.806630157908297063e-01,3.427499888266490213e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.471021000499891485e-01,0.000000000000000000e+00,1.842192221298329269e+00,3.750108881670656258e-01,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.942042000999782969e-01,2.188896222561036886e+00,2.456256295064438877e+00,3.750108881670656258e-01,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.808333209184989188e-01,0.000000000000000000e+00,1.507642292389858252e+00
0.000000000000000000e+00,1.094448111280518443e+00,6.140640737661097193e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,6.140640737661097193e-01,3.750108881670656258e-01,0.000000000000000000e+00,1.367430979786517398e+00,1.961326031581659413e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005094861593238909e+00
3.471021000499891485e-01,5.472240556402592215e-01,0.000000000000000000e+00,3.750108881670656258e-01,1.452206536486482236e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.808333209184989188e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,6.140640737661097193e-01,0.000000000000000000e+00,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.142499962755496812e+00,7.271347278499034061e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.388408400199956594e+00,1.641672166920777665e+00,1.842192221298329269e+00,7.500217763341312516e-01,2.178309804729723353e+00,2.734861959573034795e+00,6.864641110535807833e+00,1.142499962755496812e+00,1.454269455699806812e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.452206536486482236e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005094861593238909e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523333283673995675e+00,1.454269455699806812e+00,2.010189723186477817e+00
1.388408400199956594e+00,1.094448111280518443e+00,0.000000000000000000e+00,1.125032664501196766e+00,2.904413072972964471e+00,1.367430979786517398e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.089943094949323843e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.736120278201296330e+00,0.000000000000000000e+00,1.125032664501196766e+00,1.452206536486482236e+00,6.837154898932586988e-01,0.000000000000000000e+00,3.808333209184989188e-01,7.271347278499034061e-01,5.025474307966194543e-01
3.471021000499891485e-01,1.094448111280518443e+00,1.228128147532219439e+00,1.875054440835328240e+00,0.000000000000000000e+00,2.734861959573034795e+00,0.000000000000000000e+00,7.616666418369978375e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904166604592494538e+00,7.271347278499034061e-01,1.507642292389858252e+00
0.000000000000000000e+00,5.472240556402592215e-01,2.456256295064438877e+00,3.750108881670656258e-01,7.261032682432411178e-01,2.051146469679776096e+00,0.000000000000000000e+00,7.616666418369978375e-01,0.000000000000000000e+00,1.005094861593238909e+00
3.471021000499891485e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.188896222561036886e+00,2.456256295064438877e+00,7.500217763341312516e-01,1.452206536486482236e+00,2.051146469679776096e+00,1.961326031581659413e+00,0.000000000000000000e+00,2.181404183549710218e+00,0.000000000000000000e+00
2.082612600299934780e+00,5.472240556402592659e+00,4.298448516362768146e+00,1.875054440835328240e+00,7.261032682432411178e-01,0.000000000000000000e+00,1.961326031581659413e+00,3.808333209184989188e-01,7.998482006348937468e+00,7.035664031152672138e+00
6.942042000999782969e-01,5.472240556402592215e-01,1.228128147532219439e+00,3.750108881670656258e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961326031581659413e+00,0.000000000000000000e+00,7.271347278499034061e-01,0.000000000000000000e+00
1.735510500249945798e+00,3.283344333841555329e+00,1.842192221298329269e+00,1.125032664501196766e+00,2.904413072972964471e+00,6.837154898932586988e-01,6.864641110535807833e+00,3.808333209184989188e-01,2.181404183549710218e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.140640737661097193e-01,3.750108881670656258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.388408400199956594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,3.808333209184989188e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.750108881670656258e-01,7.261032682432411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.808333209184989188e-01,7.271347278499034061e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.472240556402592215e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.356619609459446707e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.616666418369978375e-01,7.271347278499034061e-01,0.000000000000000000e+00
1.041306300149967390e+00,1.641672166920777665e+00,0.000000000000000000e+00,1.500043552668262503e+00,7.261032682432411178e-01,6.837154898932586988e-01,0.000000000000000000e+00,7.616666418369978375e-01,0.000000000000000000e+00,5.025474307966194543e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500217763341312516e-01,0.000000000000000000e+00,1.367430979786517398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.471021000499891485e-01,0.000000000000000000e+00,1.228128147532219439e+00,7.500217763341312516e-01,1.452206536486482236e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.808333209184989188e-01,1.454269455699806812e+00,5.025474307966194543e-01
3.471021000499891485e-01,0.000000000000000000e+00,2.456256295064438877e+00,3.750108881670656258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523333283673995675e+00,7.271347278499034061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.641672166920777665e+00,2.456256295064438877e+00,7.500217763341312516e-01,7.261032682432411178e-01,6.837154898932586988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.025474307966194543e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.228128147532219439e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.418577449466293494e+00,0.000000000000000000e+00,1.523333283673995675e+00,0.000000000000000000e+00,5.025474307966194543e-01
6.942042000999783191e+00,5.472240556402592659e+00,7.368768885193317075e+00,4.875141546171852802e+00,2.178309804729723353e+00,1.709288724733146836e+01,4.903315078954148198e+00,3.808333209184989077e+00,2.181404183549710218e+00,5.025474307966194543e-01
0.000000000000000000e+00,1.094448111280518443e+00,6.140640737661097193e-01,7.500217763341312516e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.806630157908297063e-01,1.142499962755496812e+00,0.000000000000000000e+00,5.025474307966194543e-01
3.471021000499891485e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.750108881670656258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.261032682432411178e-01,1.367430979786517398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.094448111280518443e+00,1.228128147532219439e+00,7.500217763341312516e-01,7.261032682432411178e-01,6.837154898932586988e-01,0.000000000000000000e+00,1.523333283673995675e+00,1.454269455699806812e+00,0.000000000000000000e+00
3.471021000499891485e-01,0.000000000000000000e+00,6.140640737661097193e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523333283673995675e+00,7.271347278499034061e-01,1.507642292389858252e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.140640737661097193e-01,0.000000000000000000e+00,2.178309804729723353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.181404183549710218e+00,5.025474307966194543e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.452206536486482236e+00,1.367430979786517398e+00,4.903315078954148198e+00,0.000000000000000000e+00,7.271347278499034061e-01,5.025474307966194543e-01
